BallSpeed,WaveInterval,BallsPerWave,WaveDelay,DistractionCount,DistractionSpeed,CubeMode,BallSize,ColorShift,SpawnDistance,SuccessTarget
6.407867,1.772517,4,0.7704905,3,2.165108,0,1.141233,1,10.23373,1
6.407867,1.772517,4,0.7704905,3,2.165108,0,1.141233,1,10.23373,1
6.407867,1.772517,4,0.7704905,3,2.165108,0,1.141233,1,10.23373,0
6.898548,2.635338,2,1.493147,2,6.845393,1,1.467838,0,10.65774,1
5.852604,2.481615,3,1.144943,2,2.576944,1,1.015962,0,10.14233,1
5.852604,2.481615,3,1.144943,2,2.576944,1,1.015962,0,10.14233,1
5.852604,2.481615,3,1.144943,2,2.576944,1,1.015962,0,10.14233,1
2.490809,0.9518529,2,0.6369486,10,4.425831,2,1.277898,1,10.08257,0
2.733581,2.480209,3,0.4663104,2,5.558064,2,1.378143,0,7.194934,0
2.733581,2.480209,3,0.4663104,2,5.558064,2,1.378143,0,7.194934,1
2.733581,2.480209,3,0.4663104,2,5.558064,2,1.378143,0,7.194934,0
2.733581,2.480209,3,0.4663104,2,5.558064,2,1.378143,0,7.194934,1
2.733581,2.480209,3,0.4663104,2,5.558064,2,1.378143,0,7.194934,0
7.568103,2.3268,2,0.8087162,4,6.24211,1,1.40514,1,9.82402,1
2.482153,1.160656,5,1.302874,0,2.245327,0,1.023334,1,7.46525,1
2.482153,1.160656,5,1.302874,0,2.245327,0,1.023334,1,7.46525,1
2.482153,1.160656,5,1.302874,0,2.245327,0,1.023334,1,7.46525,1
2.482153,1.160656,5,1.302874,0,2.245327,0,1.023334,1,7.46525,1
4.269064,2.182548,3,1.303868,2,2.067794,0,1.453495,1,9.308447,1
4.269064,2.182548,3,1.303868,2,2.067794,0,1.453495,1,9.308447,1
4.269064,2.182548,3,1.303868,2,2.067794,0,1.453495,1,9.308447,0
6.392915,2.969141,4,0.512166,10,3.113079,0,1.305676,0,8.908147,1
6.392915,2.969141,4,0.512166,10,3.113079,0,1.305676,0,8.908147,1
6.392915,2.969141,4,0.512166,10,3.113079,0,1.305676,0,8.908147,1
6.392915,2.969141,4,0.512166,10,3.113079,0,1.305676,0,8.908147,1
4.993643,2.501254,2,0.2797998,6,3.049123,0,0.708548,0,7.603151,1
4.993643,2.501254,2,0.2797998,6,3.049123,0,0.708548,0,7.603151,0
10.63467,0.8673738,3,0.8271562,2,2.191997,1,1.117909,0,10.16374,1
10.63467,0.8673738,3,0.8271562,2,2.191997,1,1.117909,0,10.16374,1
7.627172,2.145063,3,0.3940734,10,1.900526,1,1.103128,0,10.56679,1
7.627172,2.145063,3,0.3940734,10,1.900526,1,1.103128,0,10.56679,1
7.627172,2.145063,3,0.3940734,10,1.900526,1,1.103128,0,10.56679,0
8.120699,1.378437,2,0.2709824,0,1.352816,1,0.949572,1,11.2122,0
4.790254,1.383007,4,0.3111186,6,3.938979,1,1.204166,0,10.46305,1
4.790254,1.383007,4,0.3111186,6,3.938979,1,1.204166,0,10.46305,0
4.790254,1.383007,4,0.3111186,6,3.938979,1,1.204166,0,10.46305,1
4.790254,1.383007,4,0.3111186,6,3.938979,1,1.204166,0,10.46305,0
3.361606,1.865307,4,1.454942,7,3.384026,0,1.065407,1,7.847464,0
3.361606,1.865307,4,1.454942,7,3.384026,0,1.065407,1,7.847464,0
3.361606,1.865307,4,1.454942,7,3.384026,0,1.065407,1,7.847464,0
5.426379,1.064853,4,0.3809991,9,2.894257,0,0.7755967,1,8.979572,1
5.426379,1.064853,4,0.3809991,9,2.894257,0,0.7755967,1,8.979572,0
5.426379,1.064853,4,0.3809991,9,2.894257,0,0.7755967,1,8.979572,0
5.426379,1.064853,4,0.3809991,9,2.894257,0,0.7755967,1,8.979572,0
6.861887,0.6334118,1,0.1924109,0,6.996099,0,0.854542,1,10.60045,1
7.278728,2.216913,2,0.7988434,7,4.205665,0,0.5078548,1,11.96661,0
7.278728,2.216913,2,0.7988434,7,4.205665,0,0.5078548,1,11.96661,1
4.19577,2.315257,2,1.170885,6,4.964863,1,1.314122,1,7.31756,1
4.712294,0.8183457,4,0.1834179,5,5.617188,2,1.102042,0,11.50063,0
4.712294,0.8183457,4,0.1834179,5,5.617188,2,1.102042,0,11.50063,0
2.854777,0.5688943,5,1.298312,9,1.617815,2,0.7936012,0,9.643735,0
2.854777,0.5688943,5,1.298312,9,1.617815,2,0.7936012,0,9.643735,1
2.854777,0.5688943,5,1.298312,9,1.617815,2,0.7936012,0,9.643735,1
2.854777,0.5688943,5,1.298312,9,1.617815,2,0.7936012,0,9.643735,1
6.016883,2.640143,2,0.5253099,4,3.945087,1,1.062289,0,7.227417,1
6.016883,2.640143,2,0.5253099,4,3.945087,1,1.062289,0,7.227417,1
3.577702,2.173087,4,0.9564374,3,2.208546,0,1.011298,1,10.91233,1
3.577702,2.173087,4,0.9564374,3,2.208546,0,1.011298,1,10.91233,1
3.577702,2.173087,4,0.9564374,3,2.208546,0,1.011298,1,10.91233,1
10.7803,1.846852,1,1.036606,3,6.029797,0,0.7335487,1,10.49512,1
8.062109,2.137782,5,1.119718,10,4.505893,0,1.421627,0,11.77669,1
8.062109,2.137782,5,1.119718,10,4.505893,0,1.421627,0,11.77669,1
8.062109,2.137782,5,1.119718,10,4.505893,0,1.421627,0,11.77669,1
8.062109,2.137782,5,1.119718,10,4.505893,0,1.421627,0,11.77669,1
8.062109,2.137782,5,1.119718,10,4.505893,0,1.421627,0,11.77669,0
8.960711,0.7871106,5,0.3993446,3,1.664782,2,0.7885439,1,8.569474,1
8.960711,0.7871106,5,0.3993446,3,1.664782,2,0.7885439,1,8.569474,0
3.815748,2.773747,4,0.2259089,6,4.397985,1,1.310538,0,8.429121,1
3.815748,2.773747,4,0.2259089,6,4.397985,1,1.310538,0,8.429121,1
3.815748,2.773747,4,0.2259089,6,4.397985,1,1.310538,0,8.429121,0
7.032645,2.5281,1,0.5216611,7,6.956308,1,0.5836046,1,11.56245,1
6.826125,0.8180951,3,1.263408,10,5.60577,0,1.466878,1,10.54167,1
6.826125,0.8180951,3,1.263408,10,5.60577,0,1.466878,1,10.54167,1
4.557709,0.5283276,5,1.242735,4,3.679814,2,1.402383,0,11.80829,0
4.557709,0.5283276,5,1.242735,4,3.679814,2,1.402383,0,11.80829,1
4.557709,0.5283276,5,1.242735,4,3.679814,2,1.402383,0,11.80829,1
4.557709,0.5283276,5,1.242735,4,3.679814,2,1.402383,0,11.80829,1
3.303365,2.314779,2,0.7841288,0,3.309624,2,0.5852183,1,8.883016,1
3.303365,2.314779,2,0.7841288,0,3.309624,2,0.5852183,1,8.883016,1
6.684351,1.385927,2,0.356043,0,5.782286,1,0.9928606,1,9.469134,1
6.684351,1.385927,2,0.356043,0,5.782286,1,0.9928606,1,9.469134,0
8.531122,1.140593,2,0.3351773,7,4.918715,1,1.430151,1,8.957001,1
9.04733,1.300971,3,1.081225,7,2.607468,0,1.131185,1,9.056902,0
9.04733,1.300971,3,1.081225,7,2.607468,0,1.131185,1,9.056902,1
2.284344,2.490348,2,1.428031,3,1.804447,2,0.6075141,1,7.858532,0
3.729965,1.772684,3,0.6787919,7,5.751781,1,1.261948,1,7.015551,0
2.233538,2.44161,5,0.9141347,5,5.002539,1,1.036539,1,8.822661,1
2.233538,2.44161,5,0.9141347,5,5.002539,1,1.036539,1,8.822661,0
2.233538,2.44161,5,0.9141347,5,5.002539,1,1.036539,1,8.822661,1
2.233538,2.44161,5,0.9141347,5,5.002539,1,1.036539,1,8.822661,1
7.091773,0.9300929,4,0.6462571,3,4.605918,1,1.412912,0,9.622999,1
7.091773,0.9300929,4,0.6462571,3,4.605918,1,1.412912,0,9.622999,0
7.091773,0.9300929,4,0.6462571,3,4.605918,1,1.412912,0,9.622999,1
7.091773,0.9300929,4,0.6462571,3,4.605918,1,1.412912,0,9.622999,1
2.615717,2.31521,4,0.532325,5,2.872074,1,0.766018,0,10.08727,1
2.615717,2.31521,4,0.532325,5,2.872074,1,0.766018,0,10.08727,1
2.615717,2.31521,4,0.532325,5,2.872074,1,0.766018,0,10.08727,1
2.615717,2.31521,4,0.532325,5,2.872074,1,0.766018,0,10.08727,0
5.658517,1.063108,2,1.292007,0,6.198109,0,1.348346,0,8.153814,1
5.658517,1.063108,2,1.292007,0,6.198109,0,1.348346,0,8.153814,1
2.666961,2.749146,3,1.272945,6,5.940001,1,0.9128919,1,11.65866,1
2.666961,2.749146,3,1.272945,6,5.940001,1,0.9128919,1,11.65866,1
10.50142,0.9627508,3,0.9634137,9,5.508591,0,0.6910982,0,11.70095,0
10.50142,0.9627508,3,0.9634137,9,5.508591,0,0.6910982,0,11.70095,0
5.4437,2.118338,3,1.213284,4,5.640592,0,0.8956815,0,7.954479,0
4.533821,1.551002,2,0.7981008,7,5.655871,1,0.5327095,1,8.237863,0
4.067406,1.001016,3,0.511915,3,3.990095,2,1.29692,0,9.237484,1
4.067406,1.001016,3,0.511915,3,3.990095,2,1.29692,0,9.237484,1
5.734367,2.628783,4,0.5829201,2,4.740123,1,0.7090439,0,10.59154,1
5.734367,2.628783,4,0.5829201,2,4.740123,1,0.7090439,0,10.59154,1
5.734367,2.628783,4,0.5829201,2,4.740123,1,0.7090439,0,10.59154,0
5.734367,2.628783,4,0.5829201,2,4.740123,1,0.7090439,0,10.59154,0
4.029368,1.886831,2,0.7075239,10,4.243974,0,1.279215,1,8.317992,0
4.029368,1.886831,2,0.7075239,10,4.243974,0,1.279215,1,8.317992,0
2.319757,2.531962,2,1.126962,10,4.233011,0,0.9754242,1,8.773653,0
2.857263,2.705358,4,1.182334,6,4.580581,1,1.22792,1,11.02452,0
2.857263,2.705358,4,1.182334,6,4.580581,1,1.22792,1,11.02452,0
2.857263,2.705358,4,1.182334,6,4.580581,1,1.22792,1,11.02452,1
5.971869,2.116099,3,0.4013828,4,5.552989,0,0.8993616,0,9.443413,1
5.971869,2.116099,3,0.4013828,4,5.552989,0,0.8993616,0,9.443413,1
5.971869,2.116099,3,0.4013828,4,5.552989,0,0.8993616,0,9.443413,0
3.675659,1.993948,2,0.421729,7,6.373942,1,1.303495,1,7.860635,0
3.240883,1.831743,5,1.024437,0,2.407014,0,1.386029,1,7.479585,0
3.240883,1.831743,5,1.024437,0,2.407014,0,1.386029,1,7.479585,0
4.663121,2.416354,4,0.5305096,4,1.885142,0,0.9652429,0,10.92223,1
4.663121,2.416354,4,0.5305096,4,1.885142,0,0.9652429,0,10.92223,1
4.663121,2.416354,4,0.5305096,4,1.885142,0,0.9652429,0,10.92223,0
4.663121,2.416354,4,0.5305096,4,1.885142,0,0.9652429,0,10.92223,0
8.464717,0.7701683,5,0.7046371,0,1.601348,1,1.0523,1,10.98125,0
2.596201,2.347459,3,0.4666951,4,1.050299,2,0.9189895,0,8.136108,1
2.596201,2.347459,3,0.4666951,4,1.050299,2,0.9189895,0,8.136108,0
4.163964,0.6669706,4,0.6914247,10,5.771514,1,0.7253838,1,9.875897,0
4.163964,0.6669706,4,0.6914247,10,5.771514,1,0.7253838,1,9.875897,0
3.170052,1.660145,2,0.6452795,3,5.270536,1,0.9281662,1,7.142837,0
7.843989,2.09892,4,1.413485,6,1.016957,0,1.425996,0,9.44161,0
7.843989,2.09892,4,1.413485,6,1.016957,0,1.425996,0,9.44161,1
7.843989,2.09892,4,1.413485,6,1.016957,0,1.425996,0,9.44161,1
9.328706,1.080251,4,1.160195,6,5.281395,1,1.366078,0,7.929691,1
9.328706,1.080251,4,1.160195,6,5.281395,1,1.366078,0,7.929691,1
9.328706,1.080251,4,1.160195,6,5.281395,1,1.366078,0,7.929691,1
9.411764,1.241375,3,0.2184136,10,2.695874,0,1.178938,0,10.50527,0
4.765639,0.5538207,4,0.5544526,1,2.706145,0,1.212681,1,11.09448,0
4.765639,0.5538207,4,0.5544526,1,2.706145,0,1.212681,1,11.09448,1
4.765639,0.5538207,4,0.5544526,1,2.706145,0,1.212681,1,11.09448,0
4.765639,0.5538207,4,0.5544526,1,2.706145,0,1.212681,1,11.09448,0
3.535056,2.533148,2,1.037411,10,6.447933,1,1.019234,1,9.573638,1
7.577631,2.057636,2,0.376568,10,2.925502,0,1.136119,1,10.95112,0
2.351914,0.8701159,5,0.9463781,1,3.48157,1,0.5441107,0,7.411215,1
2.351914,0.8701159,5,0.9463781,1,3.48157,1,0.5441107,0,7.411215,1
2.351914,0.8701159,5,0.9463781,1,3.48157,1,0.5441107,0,7.411215,1
2.351914,0.8701159,5,0.9463781,1,3.48157,1,0.5441107,0,7.411215,1
10.18941,0.80859,2,0.4254612,7,6.702673,1,0.5681167,1,11.79228,1
10.18941,0.80859,2,0.4254612,7,6.702673,1,0.5681167,1,11.79228,0
3.884502,2.467226,3,0.2209727,1,3.791993,0,1.057808,0,9.366076,1
3.884502,2.467226,3,0.2209727,1,3.791993,0,1.057808,0,9.366076,0
5.623162,0.5785865,2,0.1976729,3,2.314454,1,0.7990892,0,11.28526,1
3.024214,1.294825,2,0.8068068,9,3.741823,0,1.239656,1,7.914372,0
6.386602,1.70204,1,0.6551684,8,4.927447,0,0.7011821,1,10.92569,0
6.90563,1.004793,4,1.225249,6,5.928985,1,1.335875,1,10.37997,1
6.90563,1.004793,4,1.225249,6,5.928985,1,1.335875,1,10.37997,0
5.215015,2.888453,2,0.4238677,0,4.980696,1,0.8620785,0,10.17285,1
8.495537,1.230371,5,0.4149028,1,1.829686,1,0.5711353,0,11.64967,1
8.495537,1.230371,5,0.4149028,1,1.829686,1,0.5711353,0,11.64967,1
8.495537,1.230371,5,0.4149028,1,1.829686,1,0.5711353,0,11.64967,0
8.495537,1.230371,5,0.4149028,1,1.829686,1,0.5711353,0,11.64967,0
8.495537,1.230371,5,0.4149028,1,1.829686,1,0.5711353,0,11.64967,0
6.600151,2.833746,5,0.7489161,4,3.514715,1,0.7725224,0,9.709861,0
6.600151,2.833746,5,0.7489161,4,3.514715,1,0.7725224,0,9.709861,0
6.600151,2.833746,5,0.7489161,4,3.514715,1,0.7725224,0,9.709861,1
6.600151,2.833746,5,0.7489161,4,3.514715,1,0.7725224,0,9.709861,1
4.026626,2.684119,1,0.615543,4,2.188015,1,0.867467,1,9.483079,1
6.812559,2.515621,5,1.115933,9,6.995423,1,0.9106531,0,9.927313,1
6.812559,2.515621,5,1.115933,9,6.995423,1,0.9106531,0,9.927313,1
6.812559,2.515621,5,1.115933,9,6.995423,1,0.9106531,0,9.927313,1
6.812559,2.515621,5,1.115933,9,6.995423,1,0.9106531,0,9.927313,1
6.812559,2.515621,5,1.115933,9,6.995423,1,0.9106531,0,9.927313,1
10.54942,1.171889,3,1.403171,5,2.627321,0,1.132074,1,10.59678,1
10.54942,1.171889,3,1.403171,5,2.627321,0,1.132074,1,10.59678,1
6.910813,0.5097109,5,1.452987,4,4.174046,1,0.8563316,0,10.93768,0
7.106256,0.7873499,4,1.18551,0,2.088903,0,0.9257278,0,11.75623,1
7.106256,0.7873499,4,1.18551,0,2.088903,0,0.9257278,0,11.75623,0
7.106256,0.7873499,4,1.18551,0,2.088903,0,0.9257278,0,11.75623,1
7.106256,0.7873499,4,1.18551,0,2.088903,0,0.9257278,0,11.75623,0
7.980324,2.028319,2,1.108549,3,1.26395,0,0.5943413,1,11.50285,0
2.616035,0.8875858,3,0.1210005,7,2.072713,1,1.033917,1,11.99168,1
2.616035,0.8875858,3,0.1210005,7,2.072713,1,1.033917,1,11.99168,0
7.236781,2.033436,2,1.385833,4,5.394906,1,1.177695,1,10.44525,0
7.236781,2.033436,2,1.385833,4,5.394906,1,1.177695,1,10.44525,0
6.6614,0.8841543,5,0.4726699,3,2.750344,0,1.381863,1,7.192706,0
6.6614,0.8841543,5,0.4726699,3,2.750344,0,1.381863,1,7.192706,0
6.6614,0.8841543,5,0.4726699,3,2.750344,0,1.381863,1,7.192706,0
2.591314,1.653306,3,0.5699527,7,5.164719,1,0.752759,1,7.655969,1
2.591314,1.653306,3,0.5699527,7,5.164719,1,0.752759,1,7.655969,0
7.305797,2.394803,5,0.6560982,6,3.177981,0,0.9977773,0,10.42545,1
7.305797,2.394803,5,0.6560982,6,3.177981,0,0.9977773,0,10.42545,1
7.305797,2.394803,5,0.6560982,6,3.177981,0,0.9977773,0,10.42545,1
7.305797,2.394803,5,0.6560982,6,3.177981,0,0.9977773,0,10.42545,0
11.32176,2.075678,3,1.416071,0,1.354854,0,0.5460383,1,11.08011,1
11.32176,2.075678,3,1.416071,0,1.354854,0,0.5460383,1,11.08011,1
11.32176,2.075678,3,1.416071,0,1.354854,0,0.5460383,1,11.08011,0
2.404293,1.39731,3,0.144023,5,6.572618,1,1.156091,0,8.994398,0
2.404293,1.39731,3,0.144023,5,6.572618,1,1.156091,0,8.994398,1
3.060921,1.886843,5,1.032868,5,3.293643,2,0.5368723,1,7.527687,1
3.060921,1.886843,5,1.032868,5,3.293643,2,0.5368723,1,7.527687,0
3.060921,1.886843,5,1.032868,5,3.293643,2,0.5368723,1,7.527687,0
4.655758,2.222377,4,0.5206218,9,4.537026,1,1.06082,1,11.11716,0
4.655758,2.222377,4,0.5206218,9,4.537026,1,1.06082,1,11.11716,1
4.655758,2.222377,4,0.5206218,9,4.537026,1,1.06082,1,11.11716,1
7.223693,2.092629,4,1.313362,8,1.613857,0,1.143578,1,10.29316,0
7.223693,2.092629,4,1.313362,8,1.613857,0,1.143578,1,10.29316,1
7.223693,2.092629,4,1.313362,8,1.613857,0,1.143578,1,10.29316,0
3.267652,1.353004,4,0.4075354,9,5.534209,0,0.9457584,0,10.98755,1
3.267652,1.353004,4,0.4075354,9,5.534209,0,0.9457584,0,10.98755,0
3.267652,1.353004,4,0.4075354,9,5.534209,0,0.9457584,0,10.98755,0
3.267652,1.353004,4,0.4075354,9,5.534209,0,0.9457584,0,10.98755,1
4.865801,2.364064,4,1.171508,2,6.348298,1,0.8723896,1,10.58142,0
7.622779,1.501939,4,1.053657,2,1.279278,0,1.436953,0,8.258183,1
7.622779,1.501939,4,1.053657,2,1.279278,0,1.436953,0,8.258183,1
7.622779,1.501939,4,1.053657,2,1.279278,0,1.436953,0,8.258183,0
7.622779,1.501939,4,1.053657,2,1.279278,0,1.436953,0,8.258183,0
8.225103,1.504556,3,1.346401,10,4.794423,0,1.336574,0,7.942051,0
3.00103,2.550377,2,1.444327,7,4.816002,2,0.8803577,0,9.841649,0
4.662976,2.765771,3,1.23925,10,1.267871,2,1.067877,0,10.82971,1
4.662976,2.765771,3,1.23925,10,1.267871,2,1.067877,0,10.82971,1
4.662976,2.765771,3,1.23925,10,1.267871,2,1.067877,0,10.82971,1
2.725251,1.486941,3,1.089025,2,4.124967,2,0.5144749,1,11.52209,1
2.725251,1.486941,3,1.089025,2,4.124967,2,0.5144749,1,11.52209,1
2.725251,1.486941,3,1.089025,2,4.124967,2,0.5144749,1,11.52209,1
8.689529,2.04723,3,1.268795,0,5.521507,1,0.933365,1,10.81831,1
8.689529,2.04723,3,1.268795,0,5.521507,1,0.933365,1,10.81831,1
8.689529,2.04723,3,1.268795,0,5.521507,1,0.933365,1,10.81831,0
10.76604,0.958,4,0.9722974,10,5.5155,0,1.142914,1,11.84412,0
6.491685,0.5792227,2,0.625946,9,4.881505,0,0.5462998,0,10.78615,1
6.491685,0.5792227,2,0.625946,9,4.881505,0,0.5462998,0,10.78615,1
3.949589,1.597465,2,1.159279,3,5.283361,0,1.210024,1,8.750047,1
3.949589,1.597465,2,1.159279,3,5.283361,0,1.210024,1,8.750047,1
3.412461,0.6848587,5,0.3860554,1,4.331965,1,0.7504908,1,10.38031,1
3.412461,0.6848587,5,0.3860554,1,4.331965,1,0.7504908,1,10.38031,1
3.412461,0.6848587,5,0.3860554,1,4.331965,1,0.7504908,1,10.38031,0
3.412461,0.6848587,5,0.3860554,1,4.331965,1,0.7504908,1,10.38031,1
7.553439,1.455387,3,1.010771,0,1.846748,1,0.9507506,1,8.239798,1
7.553439,1.455387,3,1.010771,0,1.846748,1,0.9507506,1,8.239798,0
7.553439,1.455387,3,1.010771,0,1.846748,1,0.9507506,1,8.239798,0
4.44432,1.461066,5,1.328131,2,6.098004,1,0.9461697,0,7.606677,1
4.44432,1.461066,5,1.328131,2,6.098004,1,0.9461697,0,7.606677,1
4.44432,1.461066,5,1.328131,2,6.098004,1,0.9461697,0,7.606677,1
4.44432,1.461066,5,1.328131,2,6.098004,1,0.9461697,0,7.606677,1
5.227744,1.203878,4,0.9077232,6,1.209004,1,0.5741211,1,8.86061,0
5.227744,1.203878,4,0.9077232,6,1.209004,1,0.5741211,1,8.86061,0
5.227744,1.203878,4,0.9077232,6,1.209004,1,0.5741211,1,8.86061,0
3.779667,2.867777,3,0.9749153,4,6.919848,1,0.9258441,0,8.220046,1
3.779667,2.867777,3,0.9749153,4,6.919848,1,0.9258441,0,8.220046,1
6.879592,1.385117,3,0.6865706,7,4.774123,0,0.8566788,0,11.19822,0
6.879592,1.385117,3,0.6865706,7,4.774123,0,0.8566788,0,11.19822,0
2.340259,0.7966195,4,0.1450917,1,3.006212,1,1.355482,0,11.02832,1
2.340259,0.7966195,4,0.1450917,1,3.006212,1,1.355482,0,11.02832,0
7.318849,1.248696,4,1.19513,8,5.126993,1,1.418162,1,7.666246,1
7.318849,1.248696,4,1.19513,8,5.126993,1,1.418162,1,7.666246,0
7.318849,1.248696,4,1.19513,8,5.126993,1,1.418162,1,7.666246,1
8.031158,1.780956,2,0.388614,8,2.737869,1,0.7016348,1,8.782947,0
8.031158,1.780956,2,0.388614,8,2.737869,1,0.7016348,1,8.782947,0
4.726332,0.9241116,3,1.294212,7,4.807961,1,0.8436255,1,11.47093,1
4.726332,0.9241116,3,1.294212,7,4.807961,1,0.8436255,1,11.47093,1
3.258916,1.458333,3,0.2377751,0,4.711526,1,0.7299521,0,10.67274,1
3.258916,1.458333,3,0.2377751,0,4.711526,1,0.7299521,0,10.67274,1
3.258916,1.458333,3,0.2377751,0,4.711526,1,0.7299521,0,10.67274,0
7.408442,1.131901,5,1.226885,5,4.039797,1,0.6470134,1,11.95209,1
7.408442,1.131901,5,1.226885,5,4.039797,1,0.6470134,1,11.95209,1
7.408442,1.131901,5,1.226885,5,4.039797,1,0.6470134,1,11.95209,0
7.408442,1.131901,5,1.226885,5,4.039797,1,0.6470134,1,11.95209,1
7.408442,1.131901,5,1.226885,5,4.039797,1,0.6470134,1,11.95209,0
5.288789,2.032754,3,1.068726,1,6.303577,1,0.7135642,1,7.660033,1
5.288789,2.032754,3,1.068726,1,6.303577,1,0.7135642,1,7.660033,1
5.288789,2.032754,3,1.068726,1,6.303577,1,0.7135642,1,7.660033,1
2.267306,2.384576,5,0.7443656,3,2.592762,1,1.390848,0,7.180805,1
2.267306,2.384576,5,0.7443656,3,2.592762,1,1.390848,0,7.180805,1
2.267306,2.384576,5,0.7443656,3,2.592762,1,1.390848,0,7.180805,1
2.267306,2.384576,5,0.7443656,3,2.592762,1,1.390848,0,7.180805,1
2.267306,2.384576,5,0.7443656,3,2.592762,1,1.390848,0,7.180805,1
9.000789,1.174438,4,0.5540156,7,5.897167,1,1.159569,0,10.38382,0
9.000789,1.174438,4,0.5540156,7,5.897167,1,1.159569,0,10.38382,0
9.000789,1.174438,4,0.5540156,7,5.897167,1,1.159569,0,10.38382,0
3.585801,2.548764,4,0.6710764,9,5.270629,1,0.6738339,1,10.38889,1
3.585801,2.548764,4,0.6710764,9,5.270629,1,0.6738339,1,10.38889,1
3.585801,2.548764,4,0.6710764,9,5.270629,1,0.6738339,1,10.38889,1
3.585801,2.548764,4,0.6710764,9,5.270629,1,0.6738339,1,10.38889,1
8.183616,1.587877,3,0.4178166,0,1.806551,0,1.252882,0,11.64303,0
8.183616,1.587877,3,0.4178166,0,1.806551,0,1.252882,0,11.64303,0
5.321726,2.506598,3,0.8643657,3,4.733941,1,1.415356,1,10.03603,0
8.178609,2.996722,2,1.228372,9,1.080379,1,0.5440845,0,9.006749,1
2.535547,1.837179,5,0.1761326,6,5.704269,2,0.9628081,0,10.2632,0
2.535547,1.837179,5,0.1761326,6,5.704269,2,0.9628081,0,10.2632,1
2.535547,1.837179,5,0.1761326,6,5.704269,2,0.9628081,0,10.2632,1
2.535547,1.837179,5,0.1761326,6,5.704269,2,0.9628081,0,10.2632,0
2.535547,1.837179,5,0.1761326,6,5.704269,2,0.9628081,0,10.2632,0
8.257877,1.749135,4,1.380988,10,5.301653,1,0.7574979,0,10.28877,1
8.257877,1.749135,4,1.380988,10,5.301653,1,0.7574979,0,10.28877,1
8.257877,1.749135,4,1.380988,10,5.301653,1,0.7574979,0,10.28877,0
5.39419,0.8021694,5,0.2241927,4,1.941191,2,1.195793,0,9.687907,0
5.39419,0.8021694,5,0.2241927,4,1.941191,2,1.195793,0,9.687907,1
5.39419,0.8021694,5,0.2241927,4,1.941191,2,1.195793,0,9.687907,1
5.39419,0.8021694,5,0.2241927,4,1.941191,2,1.195793,0,9.687907,1
6.897138,0.5970804,5,1.3324,4,1.298713,1,0.9738694,0,8.862319,1
6.897138,0.5970804,5,1.3324,4,1.298713,1,0.9738694,0,8.862319,0
4.773975,0.9019741,4,0.5146896,4,4.923604,1,1.404421,1,9.914536,0
4.773975,0.9019741,4,0.5146896,4,4.923604,1,1.404421,1,9.914536,1
4.773975,0.9019741,4,0.5146896,4,4.923604,1,1.404421,1,9.914536,1
6.565217,1.294857,4,0.6486769,2,2.346344,1,1.339581,0,9.482631,1
6.565217,1.294857,4,0.6486769,2,2.346344,1,1.339581,0,9.482631,1
6.565217,1.294857,4,0.6486769,2,2.346344,1,1.339581,0,9.482631,1
6.565217,1.294857,4,0.6486769,2,2.346344,1,1.339581,0,9.482631,1
7.720231,1.104128,3,1.479679,1,4.49948,0,1.042236,0,11.77995,0
7.720231,1.104128,3,1.479679,1,4.49948,0,1.042236,0,11.77995,0
3.13972,2.447069,4,0.7777278,8,5.253942,0,0.7996391,0,7.50943,1
3.13972,2.447069,4,0.7777278,8,5.253942,0,0.7996391,0,7.50943,1
3.13972,2.447069,4,0.7777278,8,5.253942,0,0.7996391,0,7.50943,1
3.13972,2.447069,4,0.7777278,8,5.253942,0,0.7996391,0,7.50943,1
5.65774,1.112796,4,1.207597,2,5.465318,1,0.56936,0,10.77909,1
5.65774,1.112796,4,1.207597,2,5.465318,1,0.56936,0,10.77909,1
5.65774,1.112796,4,1.207597,2,5.465318,1,0.56936,0,10.77909,1
8.187483,0.8125955,5,0.2701136,0,6.065762,0,1.198398,1,10.812,0
8.187483,0.8125955,5,0.2701136,0,6.065762,0,1.198398,1,10.812,0
8.187483,0.8125955,5,0.2701136,0,6.065762,0,1.198398,1,10.812,0
2.281011,1.416734,4,0.2494143,7,6.795008,0,0.9111224,1,9.334086,0
2.281011,1.416734,4,0.2494143,7,6.795008,0,0.9111224,1,9.334086,0
2.281011,1.416734,4,0.2494143,7,6.795008,0,0.9111224,1,9.334086,0
8.272499,1.61404,2,1.153082,3,6.281715,0,0.9230953,1,11.95416,1
8.272499,1.61404,2,1.153082,3,6.281715,0,0.9230953,1,11.95416,0
4.836733,2.005572,5,0.788347,1,5.579202,1,1.444126,1,8.876899,0
4.836733,2.005572,5,0.788347,1,5.579202,1,1.444126,1,8.876899,0
5.890629,2.892482,4,0.4118034,4,6.872823,0,0.8832923,0,11.9223,0
5.890629,2.892482,4,0.4118034,4,6.872823,0,0.8832923,0,11.9223,1
5.890629,2.892482,4,0.4118034,4,6.872823,0,0.8832923,0,11.9223,1
5.890629,2.892482,4,0.4118034,4,6.872823,0,0.8832923,0,11.9223,0
3.789976,2.495175,4,0.1981848,8,2.111385,2,1.49956,0,8.148439,1
3.789976,2.495175,4,0.1981848,8,2.111385,2,1.49956,0,8.148439,0
2.321698,1.978294,5,1.049929,10,6.563035,2,0.5304579,0,11.86264,1
